2026-08-24T16:46:04.966349,-0.976806640625
2026-08-24T16:54:12.186788,-0.4313812255859375
2026-08-24T16:54:15.216843,-1.2490997314453125
2026-08-24T16:54:20.245688,0.2670440673828125
2026-08-24T16:54:23.296664,-0.8543853759765625
2026-08-24T16:54:27.346234,-0.5308380126953125
2026-08-24T16:54:31.400308,-1.41973876953125
2026-08-24T16:54:36.453408,-0.929473876953125
2026-08-24T16:54:41.463492,-0.9891815185546875
2026-08-24T16:58:14.883929,0.0753631591796875
2026-08-24T16:58:18.937514,-1.0470733642578125
2026-08-24T16:58:21.976980,-0.985443115234375
2026-08-24T16:58:25.007256,-0.9865264892578125
2026-08-24T16:58:28.038733,-0.986297607421875
2026-08-24T16:58:31.091881,-0.985992431640625
2026-08-24T16:58:34.107041,-0.985687255859375
2026-08-24T16:58:36.129418,-0.9862213134765625
2026-08-24T16:58:40.164094,-0.98565673828125
2026-08-24T16:58:42.177987,-0.98553466796875
2026-08-24T16:58:45.202170,0.1178131103515625
