2026-08-24T16:46:04.968094,-0.1963958740234375
2026-08-24T16:54:12.187787,-0.029693603515625
2026-08-24T16:54:15.221814,0.752471923828125
2026-08-24T16:54:19.280505,-0.8044586181640625
2026-08-24T16:54:23.295667,-0.606781005859375
2026-08-24T16:54:27.355243,0.169830322265625
2026-08-24T16:54:31.407364,-0.2058868408203125
2026-08-24T16:54:35.435857,-0.2451629638671875
2026-08-24T16:54:40.456650,-0.231597900390625
2026-08-24T16:58:14.940920,-0.864471435546875
2026-08-24T16:58:16.966916,-0.3874969482421875
2026-08-24T16:58:20.983992,-0.1871795654296875
2026-08-24T16:58:23.009839,-0.1870880126953125
2026-08-24T16:58:26.018739,-0.1874847412109375
2026-08-24T16:58:29.063284,-0.187591552734375
2026-08-24T16:58:32.106555,-0.1872406005859375
2026-08-24T16:58:34.137721,-0.1875
2026-08-24T16:58:39.159636,-0.1876373291015625
2026-08-24T16:58:41.204660,-0.1874237060546875
2026-08-24T16:58:44.199628,-0.7275543212890625
