timestamp,PIR_Motion,Accel_X,Accel_Y,Accel_Z
2026-09-03 15:51:07.750,0,-0.154,-0.101,1.004
2026-09-03 15:51:07.852,0,-0.154,-0.101,1.003
2026-09-03 15:51:07.956,0,-0.153,-0.101,1.003
2026-09-03 15:51:08.058,0,-0.153,-0.101,1.003
2026-09-03 15:51:08.161,0,-0.153,-0.101,1.002
2026-09-03 15:51:08.264,0,-0.153,-0.101,1.002
2026-09-03 15:51:08.367,0,-0.153,-0.101,1.002
2026-09-03 15:51:08.470,0,-0.153,-0.101,1.004
2026-09-03 15:51:08.573,0,-0.153,-0.102,1.004
2026-09-03 15:51:08.676,0,-0.154,-0.102,1.007
2026-09-03 15:51:08.780,0,-0.155,-0.102,1.008
2026-09-03 15:51:08.884,0,-0.154,-0.102,1.007
2026-09-03 15:51:08.987,0,-0.153,-0.102,1.004
2026-09-03 15:51:09.091,0,-0.153,-0.101,1.003
2026-09-03 15:51:09.194,0,-0.152,-0.101,1.001
2026-09-03 15:51:09.299,0,-0.152,-0.102,1.000
2026-09-03 15:51:09.402,0,-0.152,-0.101,1.002
2026-09-03 15:51:09.505,0,-0.153,-0.101,1.004
2026-09-03 15:51:09.609,0,-0.153,-0.102,1.005
2026-09-03 15:51:09.713,0,-0.153,-0.101,1.005
2026-09-03 15:51:09.816,0,-0.153,-0.101,1.003
2026-09-03 15:51:09.919,0,-0.153,-0.101,1.003
2026-09-03 15:51:10.025,0,-0.153,-0.101,1.003
2026-09-03 15:51:10.127,0,-0.153,-0.101,1.003
2026-09-03 15:51:10.231,0,-0.153,-0.101,1.003
2026-09-03 15:51:10.333,0,-0.153,-0.101,1.003
2026-09-03 15:51:10.435,0,-0.153,-0.101,1.003
2026-09-03 15:51:10.539,0,-0.153,-0.101,1.003
2026-09-03 15:51:10.642,0,-0.153,-0.101,1.003
2026-09-03 15:51:10.745,0,-0.153,-0.101,1.003
2026-09-03 15:51:10.849,0,-0.153,-0.101,1.003
2026-09-03 15:51:10.952,0,-0.154,-0.101,1.003
2026-09-03 15:51:11.056,0,-0.153,-0.101,1.003
2026-09-03 15:51:11.158,0,-0.153,-0.101,1.003
2026-09-03 15:51:11.261,0,-0.153,-0.101,1.002
2026-09-03 15:51:11.363,0,-0.153,-0.102,1.002
2026-09-03 15:51:11.467,0,-0.153,-0.102,1.002
2026-09-03 15:51:11.570,0,-0.154,-0.101,1.002
2026-09-03 15:51:11.673,0,-0.153,-0.101,1.002
2026-09-03 15:51:11.776,0,-0.154,-0.102,1.002
2026-09-03 15:51:11.880,0,-0.154,-0.101,1.002
2026-09-03 15:51:11.982,0,-0.154,-0.101,1.002
2026-09-03 15:51:12.085,0,-0.153,-0.101,1.001
2026-09-03 15:51:12.188,0,-0.153,-0.101,1.002
2026-09-03 15:51:12.291,0,-0.153,-0.101,1.003
2026-09-03 15:51:12.395,0,-0.153,-0.101,1.003
2026-09-03 15:51:12.499,0,-0.153,-0.101,1.003
2026-09-03 15:51:12.602,0,-0.153,-0.101,1.003
2026-09-03 15:51:12.704,0,-0.153,-0.101,1.003
2026-09-03 15:51:12.807,0,-0.153,-0.101,1.003
2026-09-03 15:51:12.910,0,-0.153,-0.101,1.003
2026-09-03 15:51:13.012,0,-0.153,-0.101,1.003
2026-09-03 15:51:13.114,0,-0.153,-0.101,1.003
2026-09-03 15:51:13.218,0,-0.154,-0.101,1.003
2026-09-03 15:51:13.321,0,-0.154,-0.101,1.005
2026-09-03 15:51:13.423,0,-0.154,-0.101,1.005
2026-09-03 15:51:13.526,0,-0.154,-0.102,1.005
2026-09-03 15:51:13.629,0,-0.154,-0.102,1.005
2026-09-03 15:51:13.732,0,-0.154,-0.101,1.005
2026-09-03 15:51:13.834,0,-0.153,-0.101,1.003
2026-09-03 15:51:13.936,0,-0.153,-0.101,1.003
2026-09-03 15:51:14.040,0,-0.153,-0.101,1.002
2026-09-03 15:51:14.142,0,-0.153,-0.101,1.002
2026-09-03 15:51:14.245,0,-0.153,-0.101,1.002
2026-09-03 15:51:14.347,0,-0.153,-0.101,1.003
2026-09-03 15:51:14.450,0,-0.153,-0.101,1.003
2026-09-03 15:51:14.553,0,-0.153,-0.101,1.003
2026-09-03 15:51:14.657,0,-0.153,-0.101,1.003
2026-09-03 15:51:14.760,0,-0.153,-0.101,1.003
2026-09-03 15:51:14.863,0,-0.153,-0.101,1.003
2026-09-03 15:51:14.966,0,-0.153,-0.102,1.003
2026-09-03 15:51:15.068,0,-0.153,-0.101,1.004
2026-09-03 15:51:15.171,0,-0.153,-0.101,1.004
2026-09-03 15:51:15.273,0,-0.153,-0.101,1.003
2026-09-03 15:51:15.377,0,-0.153,-0.101,1.003
2026-09-03 15:51:15.479,0,-0.153,-0.101,1.003
2026-09-03 15:51:15.582,0,-0.153,-0.101,1.003
2026-09-03 15:51:15.684,0,-0.153,-0.101,1.003
2026-09-03 15:51:15.787,0,-0.153,-0.101,1.003
2026-09-03 15:51:15.890,0,-0.153,-0.102,1.003
2026-09-03 15:51:15.992,0,-0.153,-0.101,1.003
2026-09-03 15:51:16.095,0,-0.153,-0.101,1.003
2026-09-03 15:51:16.198,0,-0.154,-0.101,1.003
2026-09-03 15:51:16.301,0,-0.153,-0.101,1.002
2026-09-03 15:51:16.403,0,-0.153,-0.101,1.002
2026-09-03 15:51:16.506,0,-0.153,-0.101,1.002
2026-09-03 15:51:16.609,0,-0.153,-0.101,1.002
2026-09-03 15:51:16.713,0,-0.153,-0.101,1.002
2026-09-03 15:51:16.817,0,-0.153,-0.101,1.002
2026-09-03 15:51:16.920,0,-0.153,-0.101,1.003
2026-09-03 15:51:17.022,0,-0.153,-0.101,1.003
2026-09-03 15:51:17.127,0,-0.154,-0.101,1.003
2026-09-03 15:51:17.232,0,-0.153,-0.101,1.003
2026-09-03 15:51:17.333,0,-0.154,-0.101,1.003
2026-09-03 15:51:17.438,0,-0.154,-0.101,1.003
2026-09-03 15:51:17.541,0,-0.153,-0.101,1.003
2026-09-03 15:51:17.645,0,-0.154,-0.101,1.003
2026-09-03 15:51:17.747,0,-0.154,-0.101,1.003
2026-09-03 15:51:17.850,0,-0.154,-0.102,1.003
2026-09-03 15:51:17.955,0,-0.154,-0.101,1.003
2026-09-03 15:51:18.058,0,-0.154,-0.101,1.003
2026-09-03 15:51:18.160,0,-0.154,-0.101,1.003
2026-09-03 15:51:18.262,0,-0.154,-0.101,1.003
2026-09-03 15:51:18.365,0,-0.154,-0.101,1.003
2026-09-03 15:51:18.469,0,-0.153,-0.102,1.002
2026-09-03 15:51:18.571,0,-0.153,-0.101,1.002
2026-09-03 15:51:18.674,0,-0.153,-0.101,1.002
2026-09-03 15:51:18.777,0,-0.153,-0.101,1.003
2026-09-03 15:51:18.879,0,-0.153,-0.102,1.002
2026-09-03 15:51:18.983,0,-0.154,-0.101,1.003
2026-09-03 15:51:19.085,0,-0.154,-0.102,1.003
2026-09-03 15:51:19.188,0,-0.154,-0.102,1.003
2026-09-03 15:51:19.291,0,-0.154,-0.102,1.003
2026-09-03 15:51:19.393,0,-0.154,-0.101,1.003
2026-09-03 15:51:19.496,0,-0.154,-0.102,1.003
2026-09-03 15:51:19.599,0,-0.154,-0.102,1.003
2026-09-03 15:51:19.702,0,-0.154,-0.101,1.003
2026-09-03 15:51:19.804,0,-0.153,-0.101,1.003
2026-09-03 15:51:19.907,0,-0.153,-0.101,1.003
2026-09-03 15:51:20.010,0,-0.153,-0.101,1.003
2026-09-03 15:51:20.112,0,-0.153,-0.101,1.003
2026-09-03 15:51:20.215,0,-0.153,-0.101,1.003
2026-09-03 15:51:20.317,0,-0.153,-0.100,1.003
2026-09-03 15:51:20.420,0,-0.154,-0.100,1.003
2026-09-03 15:51:20.523,0,-0.153,-0.101,1.002
2026-09-03 15:51:20.626,0,-0.153,-0.101,1.002
2026-09-03 15:51:20.728,0,-0.153,-0.101,1.002
2026-09-03 15:51:20.831,0,-0.153,-0.101,1.001
2026-09-03 15:51:20.933,0,-0.153,-0.101,1.001
2026-09-03 15:51:21.036,0,-0.153,-0.101,1.002
2026-09-03 15:51:21.140,0,-0.153,-0.101,1.002
2026-09-03 15:51:21.243,0,-0.153,-0.101,1.003
2026-09-03 15:51:21.346,0,-0.153,-0.101,1.003
2026-09-03 15:51:21.449,0,-0.153,-0.101,1.003
2026-09-03 15:51:21.552,0,-0.153,-0.101,1.003
2026-09-03 15:51:21.654,0,-0.153,-0.101,1.002
2026-09-03 15:51:21.757,0,-0.153,-0.101,1.002
2026-09-03 15:51:21.859,0,-0.153,-0.101,1.002
2026-09-03 15:51:21.962,0,-0.153,-0.101,1.002
2026-09-03 15:51:22.064,0,-0.153,-0.101,1.002
2026-09-03 15:51:22.167,0,-0.153,-0.101,1.002
2026-09-03 15:51:22.270,0,-0.153,-0.101,1.002
2026-09-03 15:51:22.373,0,-0.153,-0.101,1.003
2026-09-03 15:51:22.475,0,-0.153,-0.101,1.003
2026-09-03 15:51:22.578,0,-0.153,-0.101,1.003
2026-09-03 15:51:22.680,0,-0.153,-0.101,1.003
2026-09-03 15:51:22.784,0,-0.153,-0.101,1.002
2026-09-03 15:51:22.888,0,-0.153,-0.101,1.000
2026-09-03 15:51:22.992,0,-0.153,-0.101,1.000
2026-09-03 15:51:23.091,0,-0.153,-0.101,1.001
2026-09-03 15:51:23.196,0,-0.154,-0.101,1.002
2026-09-03 15:51:23.299,0,-0.154,-0.101,1.003
2026-09-03 15:51:23.400,0,-0.154,-0.101,1.003
2026-09-03 15:51:23.504,0,-0.153,-0.101,1.002
2026-09-03 15:51:23.607,0,-0.153,-0.101,1.001
2026-09-03 15:51:23.711,0,-0.153,-0.101,1.002
2026-09-03 15:51:23.817,0,-0.153,-0.101,1.001
2026-09-03 15:51:23.917,0,-0.153,-0.101,1.002
2026-09-03 15:51:24.020,0,-0.153,-0.101,1.002
2026-09-03 15:51:24.125,0,-0.153,-0.101,1.001
2026-09-03 15:51:24.226,0,-0.153,-0.101,1.000
2026-09-03 15:51:24.329,0,-0.153,-0.101,1.000
2026-09-03 15:51:24.432,0,-0.153,-0.101,1.001
2026-09-03 15:51:24.535,0,-0.153,-0.100,1.001
2026-09-03 15:51:24.639,0,-0.154,-0.101,1.002
2026-09-03 15:51:24.744,0,-0.154,-0.101,1.002
2026-09-03 15:51:24.847,0,-0.154,-0.101,1.002
2026-09-03 15:51:24.952,0,-0.154,-0.101,1.002
2026-09-03 15:51:25.057,0,-0.154,-0.101,1.003
2026-09-03 15:51:25.161,0,-0.154,-0.101,1.003
2026-09-03 15:51:25.263,0,-0.154,-0.101,1.002
2026-09-03 15:51:25.368,0,-0.154,-0.101,1.002
2026-09-03 15:51:25.471,0,-0.153,-0.101,1.002
2026-09-03 15:51:25.577,0,-0.153,-0.101,1.002
2026-09-03 15:51:25.678,0,-0.153,-0.101,1.003
2026-09-03 15:51:25.780,0,-0.153,-0.101,1.003
2026-09-03 15:51:25.885,0,-0.153,-0.101,1.004
2026-09-03 15:51:25.988,0,-0.153,-0.101,1.003
2026-09-03 15:51:26.090,0,-0.153,-0.101,1.002
2026-09-03 15:51:26.193,0,-0.153,-0.101,1.002
2026-09-03 15:51:26.295,0,-0.153,-0.101,1.002
2026-09-03 15:51:26.398,0,-0.153,-0.101,1.002
2026-09-03 15:51:26.501,0,-0.153,-0.101,1.003
2026-09-03 15:51:26.603,0,-0.153,-0.101,1.002
2026-09-03 15:51:26.712,0,-0.153,-0.101,1.002
2026-09-03 15:51:26.813,0,-0.153,-0.101,1.001
2026-09-03 15:51:26.915,0,-0.153,-0.101,1.001
2026-09-03 15:51:27.018,0,-0.153,-0.101,1.001
2026-09-03 15:51:27.120,0,-0.153,-0.101,1.002
2026-09-03 15:51:27.223,0,-0.153,-0.101,1.002
2026-09-03 15:51:27.326,0,-0.153,-0.101,1.002
2026-09-03 15:51:27.429,0,-0.153,-0.101,1.002
2026-09-03 15:51:27.532,0,-0.152,-0.101,1.001
2026-09-03 15:51:27.635,0,-0.153,-0.102,1.001
2026-09-03 15:51:27.737,0,-0.153,-0.102,1.001
2026-09-03 15:51:27.840,0,-0.153,-0.101,1.002
2026-09-03 15:51:27.943,0,-0.153,-0.102,1.003
2026-09-03 15:51:28.047,0,-0.154,-0.101,1.004
2026-09-03 15:51:28.149,0,-0.154,-0.101,1.004
2026-09-03 15:51:28.253,0,-0.154,-0.101,1.004
2026-09-03 15:51:28.356,0,-0.154,-0.101,1.004
2026-09-03 15:51:28.460,0,-0.153,-0.101,1.003
2026-09-03 15:51:28.562,0,-0.153,-0.101,1.003
2026-09-03 15:51:28.665,0,-0.153,-0.101,1.003
2026-09-03 15:51:28.767,0,-0.153,-0.101,1.003
2026-09-03 15:51:28.870,0,-0.153,-0.101,1.003
2026-09-03 15:51:28.973,0,-0.153,-0.101,1.003
2026-09-03 15:51:29.076,0,-0.153,-0.101,1.004
2026-09-03 15:51:29.180,0,-0.153,-0.101,1.004
2026-09-03 15:51:29.283,0,-0.153,-0.101,1.004
2026-09-03 15:51:29.387,0,-0.153,-0.101,1.004
2026-09-03 15:51:29.489,0,-0.153,-0.101,1.004
2026-09-03 15:51:29.592,0,-0.153,-0.102,1.004
2026-09-03 15:51:29.696,0,-0.153,-0.102,1.003
2026-09-03 15:51:29.800,0,-0.153,-0.102,1.003
2026-09-03 15:51:29.903,0,-0.153,-0.101,1.003
2026-09-03 15:51:30.006,0,-0.153,-0.102,1.003
2026-09-03 15:51:30.110,0,-0.153,-0.102,1.003
2026-09-03 15:51:30.214,0,-0.153,-0.102,1.003
2026-09-03 15:51:30.315,0,-0.153,-0.101,1.003
2026-09-03 15:51:30.420,0,-0.153,-0.101,1.003
2026-09-03 15:51:30.524,0,-0.153,-0.101,1.003
2026-09-03 15:51:30.627,0,-0.153,-0.101,1.003
2026-09-03 15:51:30.735,0,-0.153,-0.101,1.003
2026-09-03 15:51:30.837,0,-0.153,-0.101,1.003
2026-09-03 15:51:30.941,0,-0.154,-0.101,1.004
2026-09-03 15:51:31.046,0,-0.154,-0.101,1.004
2026-09-03 15:51:31.189,0,-.154,-0.101,1.005
2026-09-03 15:51:31.291,0,-0.154,-0.101,1.005
2026-09-03 15:51:31.393,0,-0.154,-0.101,1.004
2026-09-03 15:51:31.497,0,-0.154,-0.101,1.004
2026-09-03 15:51:31.601,0,-0.153,-0.101,1.004
2026-09-03 15:51:31.704,0,-0.153,-0.101,1.003
2026-09-03 15:51:31.806,0,-0.153,-0.101,1.003
2026-09-03 15:51:31.911,0,-0.153,-0.102,1.003
2026-09-03 15:51:32.013,0,-0.153,-0.101,1.003
2026-09-03 15:51:32.117,0,-0.153,-0.101,1.003
2026-09-03 15:51:32.222,0,-0.153,-0.102,1.003
2026-09-03 15:51:32.325,0,-0.153,-0.101,1.003
2026-09-03 15:51:32.427,0,-0.153,-0.101,1.003
2026-09-03 15:51:32.531,0,-0.153,-0.102,1.003
2026-09-03 15:51:32.636,0,-0.153,-0.101,1.003
2026-09-03 15:51:32.739,0,-0.153,-0.101,1.004
2026-09-03 15:51:32.841,0,-0.154,-0.102,1.004
2026-09-03 15:51:32.944,0,-0.154,-0.101,1.005
2026-09-03 15:51:33.047,0,-0.154,-0.101,1.005
2026-09-03 15:51:33.149,0,-0.154,-0.101,1.004
2026-09-03 15:51:33.252,0,-0.153,-0.101,1.003
2026-09-03 15:51:33.355,0,-0.153,-0.101,1.002
2026-09-03 15:51:33.458,0,-0.153,-0.101,1.002
2026-09-03 15:51:33.560,0,-0.153,-0.101,1.002
2026-09-03 15:51:33.663,0,-0.153,-0.101,1.002
2026-09-03 15:51:33.766,0,-0.153,-0.101,1.003
2026-09-03 15:51:33.869,0,-0.153,-0.101,1.003
2026-09-03 15:51:33.971,0,-0.153,-0.101,1.003
2026-09-03 15:51:34.074,0,-0.154,-0.101,1.003
2026-09-03 15:51:34.176,0,-0.153,-0.101,1.003
2026-09-03 15:51:34.278,0,-0.153,-0.101,1.003
2026-09-03 15:51:34.381,0,-0.153,-0.101,1.003
2026-09-03 15:51:34.484,0,-0.153,-0.101,1.003
2026-09-03 15:51:34.586,0,-0.153,-0.101,1.003
2026-09-03 15:51:34.689,0,-0.153,-0.101,1.002
2026-09-03 15:51:34.792,0,-0.154,-0.101,1.002
2026-09-03 15:51:34.895,0,-0.153,-0.101,1.002
2026-09-03 15:51:34.998,0,-0.153,-0.101,1.002
2026-09-03 15:51:35.100,0,-0.153,-0.101,1.003
2026-09-03 15:51:35.203,0,-0.153,-0.101,1.003
2026-09-03 15:51:35.305,0,-0.153,-0.101,1.003
2026-09-03 15:51:35.408,0,-0.153,-0.101,1.003
2026-09-03 15:51:35.511,0,-0.154,-0.101,1.004
2026-09-03 15:51:35.613,0,-0.154,-0.101,1.003
2026-09-03 15:51:35.716,0,-0.154,-0.101,1.004
2026-09-03 15:51:35.819,0,-0.154,-0.102,1.004
2026-09-03 15:51:35.922,0,-0.154,-0.101,1.003
2026-09-03 15:51:36.024,0,-0.154,-0.101,1.002
2026-09-03 15:51:36.127,0,-0.153,-0.101,1.001
2026-09-03 15:51:36.230,0,-0.153,-0.101,1.001
2026-09-03 15:51:36.332,0,-0.154,-0.101,1.001
2026-09-03 15:51:36.434,0,-0.154,-0.101,1.002
2026-09-03 15:51:36.537,0,-0.154,-0.101,1.002
2026-09-03 15:51:36.640,0,-0.154,-0.101,1.002
2026-09-03 15:51:36.743,0,-0.153,-0.101,1.002
2026-09-03 15:51:36.848,0,-0.153,-0.101,1.001
2026-09-03 15:51:36.952,0,-0.153,-0.101,1.001
2026-09-03 15:51:37.055,0,-0.153,-0.101,1.001
2026-09-03 15:51:37.159,0,-0.154,-0.101,1.002
2026-09-03 15:51:37.261,0,-0.154,-0.101,1.002
2026-09-03 15:51:37.363,0,-0.154,-0.101,1.002
2026-09-03 15:51:37.468,0,-0.154,-0.101,1.003
2026-09-03 15:51:37.571,0,-0.154,-0.102,1.002
2026-09-03 15:51:37.672,0,-0.154,-0.102,1.002
2026-09-03 15:51:37.775,0,-0.154,-0.102,1.002
2026-09-03 15:51:37.878,0,-0.153,-0.102,1.002
2026-09-03 15:51:37.983,0,-0.153,-0.102,1.002
2026-09-03 15:51:38.088,0,-0.153,-0.101,1.002
2026-09-03 15:51:38.191,0,-0.153,-0.101,1.002
2026-09-03 15:51:38.295,0,-0.153,-0.101,1.002
2026-09-03 15:51:38.399,0,-0.153,-0.101,1.002
2026-09-03 15:51:38.504,0,-0.153,-0.101,1.002
2026-09-03 15:51:38.607,0,-0.153,-0.101,1.002
2026-09-03 15:51:38.710,0,-0.153,-0.101,1.003
2026-09-03 15:51:38.813,0,-0.153,-0.101,1.003
2026-09-03 15:51:38.915,0,-0.153,-0.101,1.003
2026-09-03 15:51:39.020,0,-0.153,-0.101,1.003
2026-09-03 15:51:39.123,0,-0.153,-0.101,1.003
2026-09-03 15:51:39.226,0,-0.153,-0.101,1.003
2026-09-03 15:51:39.330,0,-0.153,-0.101,1.003
2026-09-03 15:51:39.434,0,-0.153,-0.101,1.003
2026-09-03 15:51:39.538,0,-0.153,-0.101,1.003
2026-09-03 15:51:39.641,0,-0.153,-0.101,1.003
2026-09-03 15:51:39.742,0,-0.153,-0.101,1.003
2026-09-03 15:51:39.844,0,-0.153,-0.101,1.003
2026-09-03 15:51:39.947,0,-0.153,-0.101,1.002
2026-09-03 15:51:40.054,0,-0.153,-0.101,1.002
2026-09-03 15:51:40.156,0,-0.153,-0.101,1.001
2026-09-03 15:51:40.258,0,-0.153,-0.101,1.002
2026-09-03 15:51:40.362,0,-0.153,-0.101,1.002
2026-09-03 15:51:40.464,0,-0.153,-0.101,1.002
2026-09-03 15:51:40.567,0,-0.153,-0.100,1.002
2026-09-03 15:51:40.669,0,-0.154,-0.101,1.002
2026-09-03 15:51:40.773,0,-0.153,-0.101,1.002
2026-09-03 15:51:40.876,0,-0.153,-0.101,1.003
2026-09-03 15:51:40.981,0,-0.153,-0.101,1.003
2026-09-03 15:51:41.082,0,-0.153,-0.101,1.003
2026-09-03 15:51:41.186,0,-0.153,-0.101,1.003
2026-09-03 15:51:41.287,0,-0.153,-0.101,1.003
2026-09-03 15:51:41.392,0,-0.153,-0.101,1.002
2026-09-03 15:51:41.496,0,-0.153,-0.101,1.002
2026-09-03 15:51:41.600,0,-0.153,-0.101,1.002
2026-09-03 15:51:41.702,0,-0.153,-0.101,1.003
2026-09-03 15:51:41.804,0,-0.153,-0.101,1.003
2026-09-03 15:51:41.909,0,-0.153,-0.101,1.002
2026-09-03 15:51:42.012,0,-0.153,-0.101,1.002
2026-09-03 15:51:42.114,0,-0.153,-0.101,1.002
2026-09-03 15:51:42.218,0,-0.153,-0.101,1.002
2026-09-03 15:51:42.319,0,-0.153,-0.101,1.004
2026-09-03 15:51:42.421,0,-0.153,-0.101,1.005
2026-09-03 15:51:42.527,0,-0.153,-0.101,1.004
2026-09-03 15:51:42.628,0,-0.153,-0.101,1.004
2026-09-03 15:51:42.730,0,-0.153,-0.101,1.004
2026-09-03 15:51:42.836,0,-0.153,-0.101,1.003
2026-09-03 15:51:42.938,0,-0.153,-0.101,1.002
2026-09-03 15:51:43.043,0,-0.153,-0.102,1.003
2026-09-03 15:51:43.143,0,-0.153,-0.101,1.003
2026-09-03 15:51:43.246,0,-0.153,-0.100,1.003
2026-09-03 15:51:43.351,0,-0.153,-0.101,1.002
2026-09-03 15:51:43.452,0,-0.153,-0.101,1.003
2026-09-03 15:51:43.555,0,-0.154,-0.100,1.004
2026-09-03 15:51:43.658,0,-0.154,-0.101,1.004
2026-09-03 15:51:43.760,0,-0.154,-0.101,1.004
2026-09-03 15:51:43.863,0,-0.154,-0.101,1.005
2026-09-03 15:51:43.966,0,-0.153,-0.101,1.003
2026-09-03 15:51:44.069,0,-0.153,-0.101,1.003
2026-09-03 15:51:44.171,0,-0.153,-0.100,1.003
2026-09-03 15:51:44.274,0,-0.153,-0.101,1.003
2026-09-03 15:51:44.377,0,-0.153,-0.101,1.002
2026-09-03 15:51:44.480,0,-0.153,-0.101,1.002
2026-09-03 15:51:44.583,0,-0.153,-0.101,1.002
2026-09-03 15:51:44.685,0,-0.153,-0.101,1.002
2026-09-03 15:51:44.788,0,-0.153,-0.101,1.002
2026-09-03 15:51:44.891,0,-0.153,-0.101,1.002
2026-09-03 15:51:44.994,0,-0.153,-0.101,1.002
2026-09-03 15:51:45.097,0,-0.153,-0.101,1.002
2026-09-03 15:51:45.199,0,-0.153,-0.100,1.002
2026-09-03 15:51:45.304,0,-0.153,-0.101,1.002
2026-09-03 15:51:45.407,0,-0.153,-0.101,1.002
2026-09-03 15:51:45.510,0,-0.153,-0.101,1.002
2026-09-03 15:51:45.613,0,-0.153,-0.101,1.002
2026-09-03 15:51:45.715,0,-0.153,-0.102,1.003
2026-09-03 15:51:45.819,0,-0.153,-0.101,1.003
2026-09-03 15:51:45.923,0,-0.154,-0.101,1.006
2026-09-03 15:51:46.029,0,-0.154,-0.101,1.007
2026-09-03 15:51:46.130,0,-0.154,-0.102,1.007
2026-09-03 15:51:46.233,0,-0.153,-0.101,1.005
2026-09-03 15:51:46.336,1,-0.152,-0.101,1.002
2026-09-03 15:51:46.440,1,-0.152,-0.101,1.000
2026-09-03 15:51:46.542,1,-0.152,-0.102,1.001
2026-09-03 15:51:46.649,1,-0.152,-0.103,1.001
2026-09-03 15:51:46.752,1,-0.143,-0.105,1.006
2026-09-03 15:51:46.857,1,-0.123,-0.091,1.006
2026-09-03 15:51:46.961,1,-0.119,-0.074,1.019
2026-09-03 15:51:47.065,1,-0.104,-0.060,1.028
2026-09-03 15:51:47.168,1,-0.074,-0.054,1.038
2026-09-03 15:51:47.273,1,-0.024,-0.054,1.026
2026-09-03 15:51:47.378,0,0.009,-0.078,1.034
2026-09-03 15:51:47.483,0,0.052,-0.107,1.028
2026-09-03 15:51:47.587,0,0.063,-0.165,1.018
2026-09-03 15:51:47.691,0,0.045,-0.249,0.964
2026-09-03 15:51:47.795,0,-0.040,-0.323,0.937
2026-09-03 15:51:47.899,0,-0.131,-0.380,0.915
2026-09-03 15:51:48.003,0,-0.207,-0.422,0.882
2026-09-03 15:51:48.108,0,-0.268,-0.416,0.860
2026-09-03 15:51:48.209,0,-0.320,-0.359,0.894
