time,value
2026-08-24T05:51:52.107Z,"{""lat"":-37.78050931420608,""lon"":145.1645697818716}"
2026-08-24T05:51:53.109Z,"{""lat"":-37.78050938900795,""lon"":145.16456905570135}"
2026-08-24T05:51:54.111Z,"{""lat"":-37.780509461134734,""lon"":145.16456835550076}"
2026-08-24T05:51:55.113Z,"{""lat"":-37.780509480002884,""lon"":145.16456817233055}"
2026-08-24T05:51:56.114Z,"{""lat"":-37.78053569312034,""lon"":145.16448134360823}"
2026-08-24T05:51:57.116Z,"{""lat"":-37.780520366097086,""lon"":145.16451944722434}"
2026-08-24T05:51:58.118Z,"{""lat"":-37.780521971037686,""lon"":145.16451844079484}"
2026-08-24T05:51:59.12Z,"{""lat"":-37.78052110003873,""lon"":145.1645205790198}"
2026-08-24T05:52:00.121Z,"{""lat"":-37.78051958457165,""lon"":145.16452429935677}"
2026-08-24T05:52:01.123Z,"{""lat"":-37.780518814947534,""lon"":145.16452618871557}"
2026-08-24T05:52:02.125Z,"{""lat"":-37.78051844360348,""lon"":145.1645271003322}"
2026-08-24T05:52:03.126Z,"{""lat"":-37.78051822972097,""lon"":145.1645276253948}"
2026-08-24T05:52:04.129Z,"{""lat"":-37.780518089737996,""lon"":145.16452796904056}"
2026-08-24T05:52:05.13Z,"{""lat"":-37.780518081489184,""lon"":145.1645279892907}"
2026-08-24T05:52:06.132Z,"{""lat"":-37.78051805975843,""lon"":145.1645280426378}"
2026-08-24T05:52:07.134Z,"{""lat"":-37.78051805803424,""lon"":145.16452804687054}"
2026-08-24T05:52:08.136Z,"{""lat"":-37.780518778142245,""lon"":145.16452546246276}"
2026-08-24T05:52:09.138Z,"{""lat"":-37.78051876356434,""lon"":145.16452550547967}"
2026-08-24T05:52:10.139Z,"{""lat"":-37.780518535030524,""lon"":145.16452617984388}"
2026-08-24T05:52:11.141Z,"{""lat"":-37.780518510860794,""lon"":145.16452625116463}"
2026-08-24T05:52:12.143Z,"{""lat"":-37.78051849840861,""lon"":145.1645262879089}"
2026-08-24T05:52:13.144Z,"{""lat"":-37.78051848529534,""lon"":145.16452632660392}"
2026-08-24T05:52:14.146Z,"{""lat"":-37.780518356220654,""lon"":145.16452670748117}"
2026-08-24T05:52:15.148Z,"{""lat"":-37.780519121547115,""lon"":145.16452405488852}"
2026-08-24T05:52:16.149Z,"{""lat"":-37.78051953909254,""lon"":145.16452411733542}"
2026-08-24T05:52:17.151Z,"{""lat"":-37.7805193015816,""lon"":145.1645238536214}"
2026-08-24T05:52:18.153Z,"{""lat"":-37.780518841901554,""lon"":145.16452270944816}"
2026-08-24T05:52:19.155Z,"{""lat"":-37.78051839285569,""lon"":145.16452248631668}"
2026-08-24T05:52:20.156Z,"{""lat"":-37.780517917980085,""lon"":145.1645229126529}"
2026-08-24T05:52:21.158Z,"{""lat"":-37.780517917980085,""lon"":145.1645229126529}"
2026-08-24T05:52:22.16Z,"{""lat"":-37.78051754856261,""lon"":145.16452299383187}"
2026-08-24T05:52:23.162Z,"{""lat"":-37.780505394100345,""lon"":145.16453558944448}"
2026-08-24T05:52:24.164Z,"{""lat"":-37.780505394100345,""lon"":145.16453558944448}"
2026-08-24T05:52:25.221Z,"{""lat"":-37.78050899823756,""lon"":145.16453894576168}"
2026-08-24T05:52:26.234Z,"{""lat"":-37.780508859628455,""lon"":145.1645399105103}"
2026-08-24T05:52:27.236Z,"{""lat"":-37.780507821997254,""lon"":145.1645440153157}"
2026-08-24T05:52:28.238Z,"{""lat"":-37.78050658679357,""lon"":145.16455059769166}"
2026-08-24T05:52:29.239Z,"{""lat"":-37.78050575142126,""lon"":145.1645518225297}"
2026-08-24T05:52:30.241Z,"{""lat"":-37.780501977062,""lon"":145.1645540552548}"
2026-08-24T05:52:31.243Z,"{""lat"":-37.780504431242846,""lon"":145.16454471599752}"
2026-08-24T05:52:32.245Z,"{""lat"":-37.780504089370396,""lon"":145.164542785234}"
2026-08-24T05:52:33.246Z,"{""lat"":-37.78050492032615,""lon"":145.1645420893716}"
2026-08-24T05:52:34.248Z,"{""lat"":-37.78050074173922,""lon"":145.16453874620814}"
2026-08-24T05:52:35.25Z,"{""lat"":-37.78050039476514,""lon"":145.16453969923782}"
2026-08-24T05:52:36.252Z,"{""lat"":-37.78049634123221,""lon"":145.16453604850085}"
2026-08-24T05:52:37.253Z,"{""lat"":-37.78049622827955,""lon"":145.1645360314134}"
2026-08-24T05:52:38.255Z,"{""lat"":-37.78049622827955,""lon"":145.1645360314134}"
2026-08-24T05:52:39.257Z,"{""lat"":-37.78049622827955,""lon"":145.1645360314134}"
2026-08-24T05:52:40.259Z,"{""lat"":-37.78049622827955,""lon"":145.1645360314134}"
2026-08-24T05:52:41.26Z,"{""lat"":-37.78049622827955,""lon"":145.1645360314134}"
2026-08-24T05:52:42.262Z,"{""lat"":-37.78049622827955,""lon"":145.1645360314134}"
2026-08-24T05:52:43.264Z,"{""lat"":-37.78049622827955,""lon"":145.1645360314134}"
2026-08-24T05:52:44.266Z,"{""lat"":-37.78049622827955,""lon"":145.1645360314134}"
2026-08-24T05:52:45.267Z,"{""lat"":-37.78049622827955,""lon"":145.1645360314134}"
2026-08-24T05:52:46.269Z,"{""lat"":-37.78049622827955,""lon"":145.1645360314134}"
2026-08-24T05:52:47.271Z,"{""lat"":-37.78049622827955,""lon"":145.1645360314134}"
2026-08-24T05:52:48.272Z,"{""lat"":-37.78049622827955,""lon"":145.1645360314134}"
2026-08-24T05:52:49.274Z,"{""lat"":-37.78049622827955,""lon"":145.1645360314134}"
2026-08-24T05:52:50.276Z,"{""lat"":-37.78049622827955,""lon"":145.1645360314134}"
2026-08-24T05:52:51.277Z,"{""lat"":-37.78049622827955,""lon"":145.1645360314134}"
2026-08-24T05:52:52.279Z,"{""lat"":-37.78049622827955,""lon"":145.1645360314134}"
2026-08-24T05:52:53.281Z,"{""lat"":-37.78049622827955,""lon"":145.1645360314134}"
2026-08-24T05:52:54.283Z,"{""lat"":-37.78049622827955,""lon"":145.1645360314134}"
2026-08-24T05:52:55.285Z,"{""lat"":-37.78049622827955,""lon"":145.1645360314134}"
2026-08-24T05:52:56.286Z,"{""lat"":-37.78049622827955,""lon"":145.1645360314134}"
2026-08-24T05:52:57.288Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:52:58.289Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:52:59.291Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:00.293Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:01.294Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:02.296Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:03.297Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:04.299Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:05.301Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:06.303Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:07.305Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:08.306Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:09.308Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:10.309Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:11.311Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:12.312Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:13.314Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:14.316Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:15.318Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:16.319Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:17.321Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:53:18.322Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
