time,value
2026-08-24T05:48:54.701Z,-0.6749420166015625
2026-08-24T05:48:55.701Z,-0.652069091796875
2026-08-24T05:48:56.703Z,-0.6702728271484375
2026-08-24T05:48:57.704Z,-0.6092987060546875
2026-08-24T05:48:58.705Z,-0.634979248046875
2026-08-24T05:48:59.707Z,-0.6403656005859375
2026-08-24T05:49:00.709Z,-0.6931610107421875
2026-08-24T05:49:01.71Z,-0.7067108154296875
2026-08-24T05:49:02.712Z,-0.576904296875
2026-08-24T05:49:03.713Z,-0.285919189453125
2026-08-24T05:49:04.715Z,-0.345306396484375
2026-08-24T05:49:05.718Z,-0.3730621337890625
2026-08-24T05:49:06.718Z,-0.3832550048828125
2026-08-24T05:49:07.72Z,-0.2191925048828125
2026-08-24T05:49:08.722Z,-0.0106353759765625
2026-08-24T05:49:09.723Z,-0.02001953125
2026-08-24T05:49:10.724Z,-0.018829345703125
2026-08-24T05:49:11.726Z,-0.018524169921875
2026-08-24T05:49:12.727Z,-0.01806640625
2026-08-24T05:49:13.729Z,0.17816162109375
2026-08-24T05:49:14.731Z,-0.714141845703125
2026-08-24T05:49:15.732Z,-0.669158935546875
2026-08-24T05:49:16.734Z,-0.7159576416015625
2026-08-24T05:49:17.735Z,-0.7629547119140625
2026-08-24T05:49:18.737Z,-0.7780303955078125
2026-08-24T05:49:19.738Z,-0.6873931884765625
2026-08-24T05:49:20.74Z,-0.5082550048828125
2026-08-24T05:49:21.742Z,-0.318603515625
2026-08-24T05:49:22.743Z,-0.173736572265625
2026-08-24T05:49:23.745Z,-0.334075927734375
2026-08-24T05:49:24.746Z,-0.3362274169921875
2026-08-24T05:49:25.748Z,0.209808349609375
2026-08-24T05:49:26.749Z,-0.233062744140625
2026-08-24T05:49:27.751Z,-0.311920166015625
2026-08-24T05:49:28.753Z,-0.0817108154296875
2026-08-24T05:49:29.754Z,-0.0556488037109375
2026-08-24T05:49:30.755Z,-0.638671875
2026-08-24T05:49:31.757Z,-0.563751220703125
2026-08-24T05:49:32.758Z,-0.6212921142578125
2026-08-24T05:49:33.76Z,-0.118896484375
2026-08-24T05:49:34.761Z,-0.1196136474609375
2026-08-24T05:49:35.763Z,-0.3283843994140625
2026-08-24T05:49:36.765Z,-0.4487457275390625
2026-08-24T05:49:37.766Z,-0.459442138671875
2026-08-24T05:49:38.768Z,-0.571441650390625
2026-08-24T05:49:39.769Z,-0.572113037109375
2026-08-24T05:49:40.771Z,-0.44097900390625
2026-08-24T05:49:41.772Z,-0.6058349609375
2026-08-24T05:49:42.774Z,-0.7349700927734375
2026-08-24T05:49:43.775Z,-0.7192230224609375
2026-08-24T05:49:44.777Z,-0.7192230224609375
2026-08-24T05:49:45.778Z,-0.761932373046875
2026-08-24T05:49:46.78Z,-0.5633544921875
2026-08-24T05:49:47.819Z,-0.7395782470703125
2026-08-24T05:49:48.835Z,-0.6506805419921875
2026-08-24T05:49:49.851Z,-0.6142120361328125
2026-08-24T05:49:50.854Z,-0.633331298828125
2026-08-24T05:49:51.855Z,-0.638031005859375
2026-08-24T05:49:52.857Z,-0.6220855712890625
2026-08-24T05:49:53.858Z,-0.620513916015625
2026-08-24T05:49:54.872Z,-0.63275146484375
2026-08-24T05:49:55.886Z,-0.5552215576171875
2026-08-24T05:49:56.9Z,-0.5673675537109375
2026-08-24T05:49:57.913Z,-0.619049072265625
2026-08-24T05:49:58.918Z,-0.5916290283203125
2026-08-24T05:49:59.919Z,-0.4669647216796875
2026-08-24T05:50:00.921Z,0.011322021484375
2026-08-24T05:50:01.923Z,-0.019378662109375
2026-08-24T05:50:02.924Z,-0.0196990966796875
2026-08-24T05:50:03.926Z,-0.019744873046875
2026-08-24T05:50:04.927Z,-0.0185089111328125
2026-08-24T05:50:05.929Z,-0.020233154296875
2026-08-24T05:50:06.93Z,-0.01953125
2026-08-24T05:50:07.932Z,-0.0189056396484375
2026-08-24T05:50:08.934Z,-0.0190887451171875
2026-08-24T05:50:09.935Z,-0.058074951171875
2026-08-24T05:50:10.937Z,-0.6742401123046875
