2026-08-27T20:12:20.424560,-0.6310577392578125
2026-08-27T20:12:30.495655,-0.6143951416015625
2026-08-27T20:12:33.520367,-0.69091796875
2026-08-27T20:12:37.640489,-0.718414306640625
2026-08-27T20:12:40.690422,-0.7098236083984375
2026-08-27T20:12:43.713667,-0.6530303955078125
2026-08-27T20:12:46.749487,-0.7233734130859375
2026-08-27T20:12:49.798231,-0.756103515625
2026-08-27T20:12:52.830511,-0.815948486328125
2026-08-27T20:12:55.884589,-0.8044891357421875
2026-08-27T20:12:58.875466,-0.8112335205078125
2026-08-27T20:13:01.932582,-0.7916107177734375
2026-08-27T20:13:05.985807,-0.8376922607421875
2026-08-27T20:13:09.043696,-0.971466064453125
2026-08-27T20:13:12.081663,-0.770263671875
2026-08-27T20:13:15.147788,-0.7794036865234375
2026-08-27T20:13:18.164064,-0.7395782470703125
2026-08-27T20:13:21.202725,-0.72601318359375
2026-08-27T20:13:24.252923,-0.79534912109375
2026-08-27T20:13:27.277221,-0.754425048828125
2026-08-27T20:13:30.327794,-0.7688751220703125
2026-08-27T20:13:33.390082,-0.751312255859375
2026-08-27T20:13:36.403733,-0.7830963134765625
2026-08-27T20:13:40.421682,-0.75482177734375
2026-08-27T20:13:43.454180,-0.79736328125
2026-08-27T20:13:46.514846,-0.781402587890625
2026-08-27T20:13:49.561663,-0.770599365234375
2026-08-27T20:13:52.604381,-0.7779541015625
2026-08-27T20:13:55.622078,-0.798187255859375
2026-08-27T20:13:58.643142,-0.7850341796875
2026-08-27T20:14:01.641873,-0.793548583984375
2026-08-27T20:14:04.687162,-0.7718353271484375
2026-08-27T20:14:07.737363,-0.7811737060546875
2026-08-27T20:14:10.763787,-0.7863922119140625
