timestamp,PIR_Motion,Accel_X,Accel_Y,Accel_Z
00:18.8,0,0.022,0.007,1.017
00:19.0,0,0.021,0.005,1.016
00:19.2,0,0.019,0.002,1.016
00:19.4,0,0.021,0.003,1.017
00:19.7,0,0.021,0.005,1.016
00:19.9,1,0.02,0.003,1.016
00:20.1,1,0.022,0.005,1.016
00:20.3,1,0.024,0.007,1.016
00:20.5,1,0.023,0.006,1.017
00:20.7,1,0.023,0.007,1.018
00:20.9,1,0.023,0.007,1.017
00:21.1,0,0.023,0.006,1.017
00:21.3,0,0.022,0.007,1.017
00:21.5,0,0.022,0.007,1.017
00:21.7,0,0.023,0.007,1.016
00:21.9,0,0.023,0.006,1.017
00:22.1,0,0.023,0.006,1.017
00:22.3,0,0.023,0.006,1.016
00:22.5,0,0.023,0.006,1.016
00:22.7,0,0.022,0.006,1.017
00:22.9,0,0.022,0.006,1.017
00:23.1,0,0.023,0.006,1.016
00:23.3,0,0.023,0.007,1.017
00:23.5,0,0.022,0.007,1.017
00:23.7,0,0.023,0.007,1.016
00:23.9,0,0.023,0.007,1.016
00:24.1,0,0.023,0.007,1.016
00:24.3,0,0.023,0.007,1.015
00:24.5,1,0.023,0.007,1.016
00:24.7,1,0.023,0.007,1.017
00:24.9,1,0.023,0.007,1.017
00:25.1,1,0.023,0.007,1.017
00:25.3,1,0.023,0.007,1.017
00:25.5,0,0.023,0.007,1.017
00:25.7,0,0.023,0.007,1.017
00:25.9,0,0.023,0.007,1.017
00:26.1,0,0.023,0.007,1.017
00:26.4,0,0.023,0.006,1.017
00:26.6,0,0.023,0.006,1.017
00:26.8,0,0.023,0.007,1.017
00:27.0,0,0.023,0.007,1.017
00:27.2,0,0.023,0.007,1.017
00:27.4,0,0.023,0.007,1.017
00:27.6,0,0.023,0.007,1.016
00:27.8,0,0.023,0.006,1.016
00:28.0,0,0.023,0.006,1.016
00:28.2,0,0.023,0.006,1.016
00:28.4,0,0.023,0.006,1.017
00:28.6,0,0.023,0.007,1.017
00:28.8,0,0.023,0.007,1.017
00:29.0,0,0.023,0.007,1.017
00:29.2,0,0.023,0.007,1.017
00:29.4,0,0.023,0.007,1.017
00:29.6,0,0.023,0.007,1.017
00:29.8,0,0.022,0.006,1.017
00:30.0,0,0.023,0.006,1.017
00:30.2,0,0.023,0.007,1.017
00:30.4,0,0.023,0.007,1.017
00:30.6,0,0.023,0.007,1.017
00:30.8,0,0.023,0.007,1.017
00:31.0,0,0.023,0.007,1.017
00:31.2,1,0.023,0.007,1.016
00:31.4,1,0.023,0.007,1.016
00:31.6,1,0.023,0.007,1.016
00:31.8,1,0.023,0.007,1.016
00:32.0,1,0.023,0.006,1.017
00:32.2,0,0.023,0.006,1.017
00:32.4,0,0.023,0.006,1.017
00:32.6,0,0.023,0.006,1.017
00:32.8,0,0.023,0.006,1.017
00:33.0,0,0.023,0.006,1.016
00:33.3,0,0.023,0.006,1.016
00:33.5,0,0.023,0.007,1.017
00:33.7,0,0.023,0.006,1.017
00:33.9,0,0.023,0.007,1.017
00:34.1,0,0.023,0.007,1.018
00:34.3,0,0.022,0.006,1.018
00:34.5,0,0.023,0.007,1.017
00:34.7,0,0.023,0.007,1.016
00:34.9,0,0.023,0.007,1.016
00:35.1,0,0.023,0.007,1.017
00:35.3,0,0.023,0.007,1.016
00:35.5,0,0.023,0.007,1.017
00:35.7,0,0.023,0.007,1.017
00:35.9,0,0.023,0.006,1.016
00:36.1,0,0.023,0.006,1.016
00:36.3,0,0.023,0.007,1.017
00:36.5,0,0.022,0.006,1.016
00:36.7,0,0.023,0.007,1.016
00:36.9,0,0.023,0.007,1.017
00:37.1,0,0.023,0.007,1.016
00:37.3,0,0.023,0.007,1.017
00:37.5,0,0.023,0.007,1.017
00:37.7,0,0.023,0.006,1.016
00:37.9,0,0.023,0.006,1.017
00:38.1,0,0.023,0.006,1.017
00:38.3,1,0.023,0.006,1.016
00:38.5,1,0.023,0.006,1.016
00:38.7,1,0.023,0.007,1.018
00:38.9,1,0.023,0.007,1.017
00:39.1,1,0.023,0.007,1.017
00:39.3,1,0.023,0.007,1.017
00:39.6,0,0.023,0.007,1.017
00:39.8,0,0.023,0.007,1.017
00:40.0,0,0.023,0.007,1.016
00:40.2,0,0.023,0.007,1.016
00:40.4,0,0.022,0.007,1.017
00:40.6,0,0.023,0.006,1.016
00:40.8,0,0.023,0.006,1.016
00:41.0,0,0.023,0.006,1.017
00:41.2,0,0.023,0.007,1.017
00:41.4,0,0.023,0.007,1.017
00:41.6,0,0.023,0.007,1.017
00:41.8,0,0.023,0.007,1.016
00:42.0,0,0.023,0.007,1.016
00:42.2,0,0.023,0.007,1.017
00:42.4,0,0.023,0.006,1.016
00:42.6,0,0.023,0.007,1.016
00:42.8,0,0.023,0.006,1.016
00:43.0,0,0.023,0.006,1.016
00:43.2,0,0.023,0.007,1.016
00:43.4,0,0.023,0.007,1.017
00:43.6,0,0.023,0.006,1.016
00:43.8,0,0.023,0.007,1.016
00:44.0,0,0.023,0.007,1.016
00:44.2,0,0.023,0.006,1.016
00:44.4,0,0.023,0.006,1.016
00:44.6,0,0.023,0.007,1.017
00:44.8,0,0.022,0.007,1.017
00:45.0,0,0.023,0.007,1.017
00:45.2,0,0.023,0.007,1.017
00:45.4,0,0.023,0.007,1.017
00:45.6,0,0.022,0.006,1.017
00:45.8,0,0.022,0.006,1.017
00:46.1,0,0.022,0.007,1.017
00:46.3,0,0.022,0.006,1.017
00:46.5,0,0.022,0.006,1.017
00:46.7,0,0.023,0.007,1.017
00:46.9,0,0.023,0.007,1.016
00:47.1,0,0.023,0.007,1.016
00:47.3,0,0.023,0.007,1.017
00:47.5,0,0.023,0.007,1.016
00:47.7,0,0.023,0.007,1.016
00:47.9,0,0.023,0.007,1.017
00:48.1,0,0.023,0.007,1.017
00:48.3,0,0.022,0.006,1.017
00:48.5,0,0.023,0.006,1.016
00:48.7,0,0.022,0.006,1.017
00:48.9,0,0.022,0.006,1.016
00:49.1,0,0.023,0.006,1.016
00:49.3,0,0.022,0.006,1.016
00:49.5,0,0.022,0.006,1.016
00:49.7,0,0.023,0.006,1.016
00:49.9,0,0.022,0.006,1.017
00:50.1,0,0.023,0.007,1.017
00:50.3,0,0.023,0.006,1.017
00:50.5,0,0.023,0.007,1.017
00:50.7,0,0.022,0.007,1.017
00:50.9,0,0.023,0.007,1.017
00:51.1,0,0.023,0.007,1.016
00:51.3,0,0.023,0.007,1.016
00:51.5,0,0.023,0.007,1.017
00:51.7,0,0.023,0.007,1.017
00:51.9,0,0.023,0.007,1.017
00:52.1,0,0.023,0.007,1.017
00:52.3,0,0.023,0.007,1.017
00:52.5,0,0.023,0.007,1.017
00:52.7,0,0.023,0.007,1.017
00:52.9,0,0.023,0.006,1.017
00:53.1,0,0.023,0.007,1.017
00:53.3,0,0.023,0.006,1.017
00:53.6,0,0.023,0.007,1.016
00:53.8,0,0.022,0.006,1.016
00:54.0,0,0.022,0.007,1.017
00:54.2,0,0.023,0.007,1.017
00:54.4,0,0.023,0.007,1.017
00:54.6,0,0.022,0.005,1.016
00:54.8,0,0.022,0.007,1.016
00:55.0,0,0.022,0.007,1.016
00:55.2,1,0.022,0.006,1.015
00:55.4,1,0.022,0.006,1.015
00:55.6,1,0.022,0.008,1.016
00:55.8,1,0.022,0.006,1.016
00:56.0,1,0.022,0.006,1.016
00:56.2,1,0.023,0.007,1.017
00:56.4,0,0.022,0.007,1.017
00:56.6,0,0.022,0.007,1.017
00:56.8,0,0.022,0.007,1.016
00:57.0,0,0.023,0.007,1.016
00:57.2,0,0.023,0.007,1.016
00:57.4,0,0.023,0.007,1.016
00:57.6,0,0.023,0.006,1.015
00:57.8,0,0.023,0.006,1.016
00:58.0,0,0.023,0.007,1.016
00:58.2,0,0.022,0.006,1.016
00:58.4,0,0.023,0.007,1.016
00:58.6,0,0.023,0.007,1.017
00:58.8,0,0.023,0.006,1.017
00:59.0,0,0.023,0.006,1.017
00:59.2,0,0.023,0.007,1.018
00:59.4,0,0.023,0.006,1.017
00:59.6,0,0.023,0.006,1.017
00:59.8,0,0.023,0.007,1.018
01:00.0,0,0.023,0.007,1.018
01:00.2,0,0.023,0.006,1.017
01:00.5,0,0.023,0.007,1.018
01:00.7,0,0.023,0.006,1.018
01:00.9,0,0.023,0.006,1.017
01:01.1,0,0.023,0.006,1.017
01:01.3,0,0.022,0.006,1.017
01:01.5,0,0.022,0.007,1.017
01:01.7,0,0.023,0.007,1.017
01:01.9,0,0.022,0.006,1.017
01:02.1,0,0.023,0.006,1.017
01:02.3,0,0.023,0.007,1.017
01:02.5,0,0.022,0.006,1.016
01:02.7,0,0.023,0.006,1.016
01:02.9,0,0.023,0.007,1.016
01:03.1,0,0.023,0.007,1.016
01:03.3,0,0.023,0.007,1.016
01:03.5,0,0.023,0.007,1.017
01:03.7,0,0.023,0.007,1.017
01:03.9,0,0.023,0.007,1.017
01:04.1,0,0.023,0.007,1.017
01:04.3,0,0.023,0.006,1.017
01:04.5,1,0.023,0.006,1.017
01:04.7,1,0.022,0.007,1.017
01:04.9,1,0.022,0.006,1.017
01:05.1,1,0.023,0.006,1.017
01:05.3,1,0.023,0.007,1.017
01:05.5,0,0.022,0.007,1.017
01:05.7,0,0.022,0.006,1.017
01:05.9,0,0.023,0.006,1.017
01:06.1,0,0.023,0.007,1.018
01:06.3,0,0.023,0.006,1.017
01:06.5,0,0.023,0.007,1.017
01:06.7,0,0.023,0.007,1.017
01:06.9,0,0.023,0.007,1.016
01:07.1,0,0.023,0.006,1.016
01:07.4,0,0.023,0.007,1.017
01:07.6,0,0.023,0.006,1.016
01:07.8,0,0.023,0.006,1.017
01:08.0,0,0.023,0.006,1.017
01:08.2,0,0.023,0.007,1.017
01:08.4,0,0.023,0.006,1.017
01:08.6,0,0.023,0.006,1.017
01:08.8,0,0.023,0.007,1.016
01:09.0,0,0.023,0.007,1.016
01:09.2,0,0.023,0.006,1.017
01:09.4,0,0.023,0.007,1.017
01:09.6,0,0.023,0.006,1.017
01:09.8,0,0.023,0.006,1.017
01:10.0,1,0.023,0.007,1.018
01:10.2,1,0.023,0.006,1.017
01:10.4,1,0.022,0.006,1.016
01:10.6,1,0.023,0.006,1.017
01:10.8,1,0.023,0.006,1.017
01:11.0,1,0.023,0.006,1.016
01:11.2,0,0.023,0.006,1.017
01:11.4,0,0.023,0.007,1.017
01:11.6,0,0.022,0.006,1.018
01:11.8,0,0.022,0.006,1.018
01:12.0,0,0.022,0.006,1.018
01:12.2,0,0.022,0.006,1.018
01:12.4,0,0.022,0.006,1.018
01:12.6,0,0.023,0.006,1.017
01:12.8,0,0.023,0.006,1.017
01:13.0,0,0.023,0.006,1.016
01:13.2,0,0.023,0.006,1.016
01:13.4,0,0.023,0.007,1.016
01:13.6,0,0.023,0.006,1.016
01:13.8,0,0.023,0.006,1.016
01:14.0,0,0.023,0.006,1.016
01:14.2,0,0.023,0.007,1.015
01:14.4,0,0.023,0.006,1.014
01:14.6,0,0.023,0.006,1.015
01:14.8,0,0.023,0.007,1.016
01:15.1,0,0.023,0.006,1.015
01:15.3,0,0.023,0.006,1.016
01:15.5,1,0.023,0.007,1.017
01:15.7,1,0.023,0.007,1.016
01:15.9,1,0.022,0.006,1.016
01:16.1,1,0.023,0.007,1.017
01:16.3,1,0.023,0.007,1.016
01:16.5,1,0.023,0.006,1.016
01:16.7,0,0.023,0.007,1.016
01:16.9,0,0.023,0.007,1.017
01:17.1,0,0.023,0.007,1.017
01:17.3,0,0.023,0.006,1.016
01:17.5,0,0.023,0.006,1.016
01:17.7,0,0.023,0.006,1.016
01:17.9,0,0.023,0.006,1.016
01:18.1,0,0.023,0.006,1.016
01:18.3,0,0.023,0.006,1.017
01:18.5,0,0.023,0.007,1.017
01:18.7,0,0.023,0.006,1.016
01:18.9,0,0.023,0.007,1.016
01:19.1,0,0.023,0.007,1.017
01:19.3,0,0.022,0.006,1.016
01:19.5,0,0.023,0.006,1.016
01:19.7,0,0.023,0.007,1.017
01:19.9,1,0.023,0.006,1.017
01:20.1,1,0.022,0.006,1.017
01:20.3,1,0.023,0.006,1.017
01:20.5,1,0.023,0.007,1.017
01:20.7,1,0.023,0.006,1.017
01:20.9,1,0.023,0.007,1.017
01:21.1,0,0.023,0.007,1.016
01:21.3,0,0.022,0.008,1.016
01:21.5,0,0.021,0.007,1.015
01:21.7,0,0.021,0.007,1.015
01:21.9,0,0.021,0.007,1.016
01:22.1,0,0.021,0.007,1.016
01:22.3,0,0.022,0.006,1.016
01:22.6,0,0.022,0.007,1.018
01:22.8,0,0.022,0.007,1.017
01:23.0,0,0.023,0.006,1.016
01:23.2,0,0.023,0.006,1.017
01:23.4,0,0.023,0.007,1.017
01:23.6,0,0.023,0.006,1.016
01:23.8,0,0.023,0.006,1.016
01:24.0,0,0.023,0.006,1.017
01:24.2,0,0.023,0.006,1.016
01:24.4,0,0.022,0.006,1.016
01:24.6,1,0.022,0.006,1.017
01:24.8,1,0.022,0.006,1.017
01:25.0,1,0.022,0.006,1.017
01:25.2,1,0.022,0.006,1.018
01:25.4,1,0.022,0.006,1.018
01:25.6,0,0.022,0.007,1.017
01:25.8,0,0.023,0.007,1.018
01:26.0,0,0.022,0.007,1.018
01:26.2,0,0.023,0.007,1.018
01:26.4,0,0.022,0.006,1.017
01:26.6,0,0.022,0.006,1.017
01:26.8,0,0.022,0.006,1.017
01:27.0,0,0.023,0.006,1.017
01:27.2,0,0.022,0.005,1.018
01:27.4,0,0.022,0.005,1.018
01:27.6,0,0.022,0.006,1.018
01:27.8,0,0.022,0.007,1.018
01:28.0,0,0.022,0.007,1.016
01:28.2,0,0.022,0.006,1.013
01:28.4,0,0.023,0.007,1.014
01:28.6,0,0.023,0.007,1.015
01:28.8,0,0.024,0.006,1.013
01:29.0,1,0.023,0.006,1.015
01:29.2,1,0.023,0.007,1.018
01:29.4,1,0.023,0.006,1.016
01:29.7,1,0.023,0.006,1.016
01:29.9,1,0.023,0.006,1.017
01:30.1,0,0.023,0.006,1.017
01:30.3,0,0.023,0.006,1.017
01:30.5,0,0.023,0.006,1.016
01:30.7,0,0.022,0.006,1.016
01:30.9,0,0.023,0.006,1.016
01:31.1,0,0.022,0.006,1.016
01:31.3,0,0.022,0.006,1.016
01:31.5,0,0.023,0.007,1.016
01:31.7,0,0.022,0.006,1.016
01:31.9,0,0.023,0.007,1.017
01:32.1,0,0.023,0.007,1.017
01:32.3,0,0.022,0.006,1.017
01:32.5,0,0.022,0.007,1.018
01:32.7,0,0.023,0.007,1.017
01:32.9,0,0.023,0.007,1.017
01:33.1,0,0.022,0.007,1.017
01:33.3,0,0.023,0.007,1.016
01:33.5,0,0.022,0.006,1.016
01:33.7,0,0.022,0.007,1.017
01:33.9,0,0.022,0.006,1.016
01:34.1,0,0.022,0.006,1.016
01:34.3,0,0.023,0.007,1.016
01:34.5,0,0.023,0.007,1.016
01:34.7,0,0.022,0.006,1.016
01:34.9,0,0.022,0.006,1.016
01:35.1,0,0.022,0.006,1.016
01:35.3,0,0.022,0.006,1.016
01:35.5,0,0.022,0.007,1.016
01:35.7,0,0.022,0.006,1.015
01:35.9,0,0.023,0.007,1.016
01:36.1,0,0.022,0.007,1.016
01:36.3,0,0.023,0.007,1.017
01:36.5,0,0.023,0.006,1.016
01:36.7,0,0.022,0.007,1.017
01:36.9,0,0.022,0.007,1.017
01:37.2,0,0.022,0.007,1.017
01:37.4,0,0.022,0.006,1.016
01:37.6,0,0.022,0.007,1.017
01:37.8,0,0.022,0.006,1.017
01:38.0,0,0.022,0.006,1.017
01:38.2,0,0.022,0.006,1.017
01:38.4,0,0.023,0.007,1.017
01:38.6,0,0.023,0.006,1.017
01:38.8,0,0.023,0.007,1.017
01:39.0,0,0.023,0.007,1.017
01:39.2,0,0.022,0.006,1.016
01:39.4,0,0.022,0.006,1.016
01:39.6,0,0.022,0.006,1.016
01:39.8,0,0.022,0.006,1.016
01:40.0,0,0.022,0.006,1.017
01:40.2,0,0.023,0.007,1.017
01:40.4,0,0.022,0.006,1.017
01:40.6,0,0.022,0.006,1.017
01:40.8,0,0.022,0.007,1.017
01:41.0,0,0.023,0.006,1.015
01:41.2,0,0.022,0.006,1.015
01:41.4,0,0.022,0.006,1.016
01:41.6,0,0.023,0.006,1.015
01:41.8,0,0.023,0.005,1.015
01:42.0,0,0.022,0.006,1.016
01:42.2,0,0.022,0.006,1.016
01:42.4,0,0.022,0.005,1.015
01:42.6,0,0.022,0.006,1.016
01:42.8,0,0.022,0.006,1.017
01:43.0,0,0.022,0.006,1.016
01:43.2,0,0.022,0.006,1.016
01:43.4,0,0.022,0.007,1.016
01:43.6,0,0.022,0.006,1.016
01:43.8,0,0.023,0.007,1.016
01:44.0,0,0.023,0.007,1.016
01:44.2,0,0.023,0.007,1.017
01:44.4,0,0.022,0.007,1.017
01:44.6,0,0.023,0.007,1.017
01:44.9,0,0.023,0.007,1.016
01:45.1,0,0.023,0.006,1.016
01:45.3,0,0.023,0.006,1.016
01:45.5,0,0.023,0.006,1.016
01:45.7,0,0.023,0.006,1.016
01:45.9,0,0.023,0.007,1.016
01:46.1,0,0.023,0.007,1.016
01:46.3,0,0.023,0.007,1.016
01:46.5,0,0.023,0.007,1.016
01:46.7,0,0.023,0.007,1.016
01:46.9,0,0.023,0.007,1.017
01:47.1,0,0.022,0.006,1.016
01:47.3,0,0.022,0.006,1.016
01:47.5,0,0.022,0.006,1.016
01:47.7,0,0.022,0.006,1.016
01:47.9,0,0.023,0.006,1.016
01:48.1,0,0.023,0.007,1.016
01:48.3,0,0.023,0.007,1.017
01:48.5,0,0.023,0.007,1.016
01:48.7,0,0.023,0.007,1.016
01:48.9,0,0.023,0.006,1.016
01:49.1,0,0.023,0.006,1.016
01:49.3,0,0.023,0.006,1.016
01:49.5,0,0.023,0.006,1.016
01:49.7,0,0.023,0.006,1.016
01:49.9,0,0.023,0.007,1.016
01:50.1,0,0.022,0.007,1.016
01:50.3,0,0.022,0.006,1.016
01:50.5,0,0.023,0.006,1.016
01:50.7,0,0.022,0.006,1.016
01:50.9,0,0.022,0.006,1.017
01:51.1,1,0.022,0.006,1.017
01:51.3,1,0.022,0.006,1.017
01:51.5,1,0.022,0.006,1.017
01:51.7,1,0.022,0.006,1.017
01:51.9,1,0.023,0.006,1.017
01:52.1,1,0.023,0.006,1.017
01:52.3,0,0.023,0.007,1.017
01:52.6,0,0.023,0.006,1.017
01:52.8,0,0.023,0.007,1.017
01:53.0,0,0.023,0.007,1.017
01:53.2,0,0.023,0.007,1.017
01:53.4,0,0.023,0.007,1.017
01:53.6,0,0.023,0.007,1.017
01:53.8,0,0.023,0.007,1.016
01:54.0,0,0.023,0.007,1.015
01:54.2,0,0.022,0.007,1.016
01:54.4,0,0.023,0.007,1.016
01:54.6,0,0.023,0.007,1.015
01:54.8,0,0.023,0.007,1.016
01:55.0,0,0.023,0.006,1.017
01:55.2,0,0.023,0.006,1.016
01:55.4,0,0.023,0.006,1.016
01:55.6,0,0.023,0.006,1.017
01:55.8,0,0.023,0.006,1.016
01:56.0,0,0.023,0.007,1.016
01:56.2,0,0.023,0.007,1.016
01:56.4,0,0.023,0.007,1.016
01:56.6,0,0.023,0.007,1.016
01:56.8,0,0.023,0.007,1.016
01:57.0,0,0.023,0.006,1.016
01:57.2,0,0.023,0.006,1.017
01:57.4,0,0.023,0.007,1.017
01:57.6,0,0.023,0.006,1.017
01:57.8,0,0.023,0.007,1.017
01:58.0,0,0.023,0.007,1.016
01:58.2,0,0.023,0.007,1.017
01:58.4,0,0.023,0.007,1.017
01:58.6,0,0.023,0.007,1.016
01:58.8,0,0.023,0.007,1.016
01:59.0,0,0.023,0.007,1.016
01:59.2,0,0.023,0.007,1.016
01:59.4,0,0.023,0.006,1.016
01:59.6,0,0.023,0.007,1.016
01:59.9,0,0.023,0.006,1.016
02:00.1,0,0.022,0.006,1.016
02:00.3,0,0.022,0.006,1.016
02:00.5,0,0.022,0.007,1.016
02:00.7,0,0.022,0.007,1.016
02:00.9,0,0.022,0.007,1.017
02:01.1,0,0.023,0.008,1.017
02:01.3,0,0.022,0.007,1.019
02:01.5,0,0.023,0.007,1.019
02:01.7,0,0.022,0.007,1.019
02:01.9,0,0.023,0.007,1.019
02:02.1,0,0.023,0.007,1.018
02:02.3,0,0.023,0.007,1.017
02:02.5,0,0.022,0.007,1.017
02:02.7,0,0.022,0.007,1.016
02:02.9,0,0.022,0.006,1.016
02:03.1,0,0.023,0.007,1.017
02:03.3,0,0.023,0.007,1.017
02:03.5,0,0.023,0.007,1.017
02:03.7,0,0.023,0.007,1.017
02:03.9,0,0.023,0.006,1.017
02:04.1,0,0.022,0.007,1.017
02:04.3,0,0.022,0.006,1.016
02:04.5,0,0.022,0.006,1.017
02:04.7,0,0.022,0.006,1.017
02:04.9,0,0.023,0.006,1.016
02:05.1,0,0.023,0.006,1.017
02:05.3,0,0.022,0.006,1.017
02:05.5,0,0.023,0.006,1.017
02:05.7,0,0.023,0.006,1.017
02:05.9,0,0.022,0.006,1.017
02:06.1,0,0.023,0.006,1.016
02:06.3,0,0.023,0.007,1.016
02:06.6,0,0.023,0.006,1.016
02:06.8,0,0.023,0.006,1.015
02:07.0,0,0.023,0.007,1.015
02:07.2,0,0.022,0.007,1.016
02:07.4,0,0.023,0.007,1.016
02:07.6,0,0.023,0.007,1.016
02:07.8,0,0.023,0.007,1.016
02:08.0,0,0.023,0.006,1.017
02:08.2,0,0.023,0.006,1.017
02:08.4,0,0.023,0.006,1.017
02:08.6,0,0.022,0.006,1.018
02:08.8,0,0.022,0.006,1.017
02:09.0,0,0.022,0.006,1.016
02:09.2,0,0.022,0.007,1.016
02:09.4,0,0.022,0.007,1.016
02:09.6,0,0.023,0.007,1.015
02:09.8,0,0.023,0.007,1.016
02:10.0,0,0.023,0.007,1.016
02:10.2,0,0.023,0.007,1.016
02:10.4,0,0.023,0.007,1.016
02:10.6,0,0.023,0.006,1.016
02:10.8,0,0.023,0.006,1.016
02:11.0,0,0.023,0.007,1.017
02:11.2,0,0.023,0.007,1.016
02:11.4,0,0.022,0.006,1.016
02:11.6,0,0.022,0.007,1.017
02:11.8,0,0.022,0.007,1.017
02:12.0,0,0.022,0.006,1.017
02:12.2,0,0.023,0.006,1.017
02:12.4,0,0.023,0.006,1.017
02:12.6,0,0.023,0.006,1.016
02:12.8,0,0.022,0.006,1.016
02:13.0,0,0.023,0.006,1.016
02:13.2,0,0.023,0.006,1.017
02:13.5,0,0.023,0.006,1.017
02:13.7,0,0.023,0.006,1.017
02:13.9,0,0.023,0.006,1.018
02:14.1,0,0.023,0.006,1.017
02:14.3,0,0.022,0.006,1.017
02:14.5,0,0.023,0.007,1.018
02:14.7,0,0.023,0.007,1.018
02:14.9,0,0.023,0.007,1.017
02:15.1,0,0.023,0.007,1.017
02:15.3,0,0.023,0.007,1.017
02:15.5,0,0.023,0.007,1.016
02:15.7,0,0.023,0.007,1.016
02:15.9,0,0.023,0.006,1.017
02:16.1,0,0.023,0.007,1.016
02:16.3,0,0.023,0.007,1.017
02:16.5,0,0.023,0.006,1.016
02:16.7,0,0.023,0.006,1.016
02:16.9,0,0.023,0.006,1.016
02:17.1,0,0.023,0.006,1.017
02:17.3,0,0.023,0.006,1.016
02:17.5,0,0.023,0.006,1.016
02:17.7,0,0.023,0.007,1.016
02:17.9,0,0.023,0.007,1.016
02:18.1,0,0.023,0.007,1.016
02:18.3,0,0.023,0.006,1.016
02:18.5,0,0.023,0.006,1.016
02:18.7,0,0.022,0.006,1.018
02:18.9,0,0.023,0.006,1.017
02:19.1,0,0.023,0.006,1.017
02:19.3,0,0.023,0.007,1.017
02:19.5,0,0.022,0.006,1.017
02:19.7,0,0.023,0.007,1.016
02:19.9,0,0.022,0.007,1.016
02:20.1,0,0.022,0.006,1.017
02:20.3,0,0.022,0.007,1.016
02:20.5,0,0.023,0.006,1.016
02:20.7,0,0.022,0.006,1.017
02:21.0,0,0.023,0.006,1.017
02:21.2,0,0.023,0.007,1.016
02:21.4,0,0.022,0.006,1.016
02:21.6,0,0.023,0.007,1.016
02:21.8,0,0.023,0.007,1.016
02:22.0,0,0.023,0.007,1.016
02:22.2,0,0.023,0.007,1.017
02:22.4,0,0.023,0.007,1.017
02:22.6,0,0.023,0.007,1.017
02:22.8,0,0.023,0.007,1.017
02:23.0,0,0.023,0.007,1.017
02:23.2,0,0.023,0.006,1.016
02:23.4,0,0.023,0.006,1.017
02:23.6,0,0.023,0.006,1.017
02:23.8,0,0.023,0.006,1.017
02:24.0,0,0.023,0.006,1.017
02:24.2,0,0.023,0.006,1.017
02:24.4,0,0.023,0.006,1.016
02:24.6,0,0.023,0.006,1.017
02:24.8,0,0.023,0.007,1.017
02:25.0,0,0.023,0.006,1.016
02:25.2,0,0.023,0.007,1.016
02:25.4,1,0.022,0.007,1.017
02:25.6,1,0.022,0.006,1.016
02:25.8,1,0.023,0.007,1.016
02:26.0,1,0.023,0.007,1.016
02:26.2,1,0.023,0.006,1.015
02:26.4,1,0.024,0.006,1.015
02:26.6,0,0.023,0.007,1.015
02:26.8,0,0.023,0.006,1.016
02:27.0,0,0.023,0.007,1.015
02:27.2,0,0.023,0.007,1.016
02:27.4,0,0.022,0.007,1.016
02:27.6,0,0.022,0.007,1.016
02:27.8,0,0.022,0.007,1.016
02:28.0,0,0.022,0.007,1.016
02:28.2,0,0.022,0.007,1.016
02:28.4,0,0.022,0.007,1.017
02:28.6,0,0.022,0.007,1.016
02:28.9,0,0.022,0.007,1.017
02:29.1,0,0.022,0.008,1.017
02:29.3,0,0.022,0.007,1.016
02:29.5,0,0.022,0.007,1.016
02:29.7,0,0.022,0.007,1.017
02:29.9,0,0.022,0.007,1.017
02:30.1,0,0.023,0.006,1.016
02:30.3,0,0.023,0.006,1.017
02:30.5,1,0.022,0.006,1.017
02:30.7,1,0.023,0.007,1.016
02:30.9,1,0.023,0.006,1.016
02:31.1,1,0.022,0.006,1.016
02:31.3,1,0.023,0.006,1.016
02:31.5,0,0.023,0.006,1.016
02:31.7,0,0.022,0.005,1.016
02:31.9,0,0.023,0.006,1.017
02:32.1,0,0.023,0.006,1.016
02:32.3,0,0.023,0.006,1.016
02:32.5,0,0.023,0.006,1.016
02:32.7,0,0.023,0.007,1.016
02:32.9,0,0.022,0.007,1.016
02:33.1,0,0.023,0.007,1.016
02:33.3,0,0.023,0.007,1.016
02:33.5,0,0.023,0.007,1.016
02:33.7,0,0.023,0.007,1.016
02:33.9,0,0.023,0.007,1.016
02:34.1,0,0.023,0.007,1.016
02:34.3,0,0.023,0.006,1.016
02:34.5,0,0.023,0.007,1.016
02:34.7,0,0.023,0.007,1.016
02:34.9,0,0.023,0.006,1.015
02:35.1,0,0.023,0.006,1.015
02:35.3,0,0.023,0.007,1.017
02:35.5,0,0.022,0.007,1.016
02:35.7,0,0.022,0.006,1.016
02:35.9,0,0.022,0.007,1.017
02:36.1,0,0.022,0.007,1.017
02:36.3,0,0.023,0.007,1.016
02:36.6,0,0.023,0.006,1.017
02:36.8,0,0.023,0.007,1.017
02:37.0,0,0.023,0.007,1.017
02:37.2,0,0.023,0.007,1.017
02:37.4,1,0.022,0.007,1.017
02:37.6,1,0.022,0.007,1.017
02:37.8,1,0.023,0.007,1.017
02:38.0,1,0.023,0.007,1.017
02:38.2,1,0.023,0.006,1.016
02:38.4,1,0.023,0.007,1.016
02:38.6,0,0.023,0.007,1.016
02:38.8,0,0.023,0.007,1.016
02:39.0,0,0.023,0.006,1.015
02:39.2,0,0.023,0.006,1.015
02:39.4,0,0.023,0.007,1.016
02:39.6,0,0.023,0.006,1.016
02:39.8,0,0.022,0.006,1.015
02:40.0,0,0.022,0.007,1.017
02:40.2,0,0.022,0.007,1.017
